X,Y
-9.920969696969623,0.11691564139235949
-9.920181818181744,0.1176512595230513
-9.919393939393865,0.1183861531597812
-9.918606060605986,0.11912031783498932
-9.917818181818108,0.11985374908632287
-9.917030303030229,0.12058644245666253
-9.91624242424235,0.12131839349414877
-9.915454545454471,0.12204959775220822
-9.914666666666593,0.12278005078957993
-9.913878787878714,0.12350974817034162
-9.913090909090835,0.12423868546393585
-9.912303030302956,0.1249668582451962
-9.911515151515077,0.12569426209437337
-9.910727272727199,0.12642089259716127
-9.90993939393932,0.12714674534472303
-9.909151515151441,0.127871815933717
-9.908363636363562,0.12859609996632265
-9.907575757575684,0.12931959305026658
-9.906787878787805,0.13004229079884821
-9.905999999999926,0.1307641888309658
-9.905212121212047,0.13148528277114205
-9.904424242424168,0.1322055682495499
-9.90363636363629,0.13292504090203824
-9.90284848484841,0.13364369637015752
-9.902060606060532,0.13436153030118536
-9.901272727272653,0.1350785383481521
-9.900484848484775,0.13579471616986627
-9.899696969696896,0.1365100594309402
-9.898909090909017,0.13722456380181525
-9.898121212121138,0.13793822495878735
-9.89733333333326,0.13865103858403227
-9.89654545454538,0.13936300036563087
-9.895757575757502,0.14007410599759443
-9.894969696969623,0.14078435117988977
-9.894181818181744,0.1414937316184645
-9.893393939393865,0.14220224302527207
-9.892606060605987,0.14290988111829678
-9.891818181818108,0.14361664162157892
-9.89103030303023,0.14432252026523965
-9.89024242424235,0.14502751278550602
-9.889454545454472,0.14573161492473574
-9.888666666666593,0.14643482243144212
-9.887878787878714,0.1471371310603188
-9.887090909090835,0.14783853657226453
-9.886303030302956,0.14853903473440783
-9.885515151515078,0.14923862132013166
-9.884727272727199,0.14993729210909804
-9.88393939393932,0.15063504288727256
-9.883151515151441,0.15133186944694899
-9.882363636363563,0.15202776758677364
-9.881575757575684,0.15272273311176984
-9.880787878787805,0.15341676183336228
-9.879999999999926,0.15410984956940132
-9.879212121212047,0.15480199214418736
-9.878424242424169,0.15549318538849488
-9.87763636363629,0.15618342513959682
-9.876848484848411,0.15687270724128857
-9.876060606060532,0.15756102754391216
-9.875272727272653,0.1582483819043802
-9.874484848484775,0.15893476618619992
-9.873696969696896,0.15962017625949712
-9.872909090909017,0.16030460800104
-9.872121212121138,0.160988057294263
-9.87133333333326,0.16167052002929072
-9.87054545454538,0.16235199210296153
-9.869757575757502,0.16303246941885124
-9.868969696969623,0.1637119478872969
-9.868181818181744,0.16439042342542026
-9.867393939393866,0.16506789195715135
-9.866606060605987,0.16574434941325197
-9.865818181818108,0.1664197917313392
-9.86503030303023,0.16709421485590867
-9.86424242424235,0.16776761473835802
-9.863454545454472,0.16843998733701016
-9.862666666666593,0.16911132861713646
-9.861878787878714,0.16978163455098003
-9.861090909090835,0.17045090111777883
-9.860303030302957,0.17111912430378876
-9.859515151515078,0.17178630010230667
-9.858727272727199,0.1724524245136934
-9.85793939393932,0.17311749354539668
-9.857151515151442,0.1737815032119741
-9.856363636363563,0.17444444953511587
-9.855575757575684,0.1751063285436676
-9.854787878787805,0.17576713627365304
-9.853999999999926,0.17642686876829686
-9.853212121212048,0.17708552207804715
-9.852424242424169,0.17774309226059806
-9.85163636363629,0.17839957538091236
-9.850848484848411,0.17905496751124383
-9.850060606060532,0.17970926473115975
-9.849272727272654,0.18036246312756327
-9.848484848484775,0.18101455879471567
-9.847696969696896,0.1816655478342587
-9.846909090909017,0.18231542635523673
-9.846121212121139,0.18296419047411897
-9.84533333333326,0.1836118363148215
-9.844545454545381,0.18425836000872942
-9.843757575757502,0.18490375769471876
-9.842969696969623,0.18554802551917848
-9.842181818181745,0.18619115963603236
-9.841393939393866,0.1868331562067608
-9.840606060605987,0.18747401140042264
-9.839818181818108,0.1881137213936769
-9.83903030303023,0.18875228237080446
-9.83824242424235,0.18938969052372967
-9.837454545454472,0.19002594205204187
-9.836666666666593,0.19066103316301702
-9.835878787878714,0.19129496007163907
-9.835090909090836,0.1919277190006214
-9.834303030302957,0.19255930618042816
-9.833515151515078,0.19318971784929562
-9.8327272727272,0.19381895025325332
-9.83193939393932,0.19444699964614534
-9.831151515151442,0.1950738622896514
-9.830363636363563,0.19569953445330793
-9.829575757575684,0.1963240124145291
-9.828787878787805,0.1969472924586278
-9.827999999999927,0.19756937087883655
-9.827212121212048,0.19819024397632834
-9.826424242424169,0.19880990806023746
-9.82563636363629,0.1994283594476802
-9.824848484848411,0.20004559446377557
-9.824060606060533,0.20066160944166594
-9.823272727272654,0.2012764007225376
-9.822484848484775,0.2018899646556413
-9.821696969696896,0.20250229759831265
-9.820909090909018,0.20311339591599262
-9.820121212121139,0.20372325598224786
-9.81933333333326,0.20433187417879095
-9.818545454545381,0.2049392468955007
-9.817757575757502,0.20554537053044225
-9.816969696969624,0.20615024148988734
-9.816181818181745,0.2067538561883342
-9.815393939393866,0.2073562110485277
-9.814606060605987,0.2079573025014792
-9.813818181818108,0.20855712698648654
-9.81303030303023,0.20915568095115378
-9.812242424242351,0.20975296085141107
-9.811454545454472,0.21034896315153434
-9.810666666666593,0.2109436843241649
-9.809878787878715,0.2115371208503292
-9.809090909090836,0.21212926921945818
-9.808303030302957,0.21272012592940695
-9.807515151515078,0.2133096874864741
-9.8067272727272,0.21389795040542114
-9.80593939393932,0.21448491120949173
-9.805151515151442,0.21507056643043107
-9.804363636363563,0.21565491260850497
-9.803575757575684,0.21623794629251908
-9.802787878787806,0.21681966403983793
-9.801999999999927,0.21740006241640397
-9.801212121212048,0.2179791379967565
-9.80042424242417,0.21855688736405063
-9.79963636363629,0.21913330711007611
-9.798848484848412,0.21970839383527607
-9.798060606060533,0.2202821441487658
-9.797272727272654,0.22085455466835135
-9.796484848484775,0.2214256220205483
-9.795696969696897,0.2219953428406001
-9.794909090909018,0.2225637137724967
-9.794121212121139,0.22313073146899293
-9.79333333333326,0.22369639259162685
-9.792545454545381,0.22426069381073813
-9.791757575757503,0.2248236318054862
-9.790969696969624,0.22538520326386857
-9.790181818181745,0.22594540488273882
-9.789393939393866,0.22650423336782477
-9.788606060605987,0.22706168543374644
-9.787818181818109,0.227617757804034
-9.78703030303023,0.2281724472111457
-9.786242424242351,0.22872575039648566
-9.785454545454472,0.22927766411042158
-9.784666666666594,0.2298281851123026
-9.783878787878715,0.2303773101704768
-9.783090909090836,0.23092503606230885
-9.782303030302957,0.2314713595741975
-9.781515151515078,0.2320162775015931
-9.7807272727272,0.2325597866490149
-9.77993939393932,0.2331018838300685
-9.779151515151442,0.23364256586746304
-9.778363636363563,0.2341818295930285
-9.777575757575685,0.23471967184773274
-9.776787878787806,0.2352560894816987
-9.775999999999927,0.23579107935422142
-9.775212121212048,0.23632463833378492
-9.77442424242417,0.23685676329807917
-9.77363636363629,0.23738745113401696
-9.772848484848412,0.23791669873775065
-9.772060606060533,0.2384445030146889
-9.771272727272654,0.23897086087951327
-9.770484848484775,0.23949576925619495
-9.769696969696897,0.24001922507801116
-9.768909090909018,0.24054122528756167
-9.76812121212114,0.24106176683678526
-9.76733333333326,0.241580846686976
-9.766545454545382,0.24209846180879954
-9.765757575757503,0.24261460918230937
-9.764969696969624,0.24312928579696294
-9.764181818181745,0.24364248865163776
-9.763393939393866,0.24415421475464746
-9.762606060605988,0.24466446112375773
-9.761818181818109,0.24517322478620224
-9.76103030303023,0.2456805027786985
-9.760242424242351,0.24618629214746357
-9.759454545454473,0.2466905899482299
-9.758666666666594,0.24719339324626083
-9.757878787878715,0.2476946991163663
-9.757090909090836,0.24819450464291834
-9.756303030302957,0.2486928069198665
-9.755515151515079,0.2491896030507533
-9.7547272727272,0.24968489014872952
-9.753939393939321,0.2501786653365695
-9.753151515151442,0.25067092574668637
-9.752363636363564,0.2511616685211471
-9.751575757575685,0.25165089081168757
-9.750787878787806,0.25213858977972786
-9.749999999999927,0.25262476259638683
-9.749212121212048,0.25310940644249724
-9.74842424242417,0.25359251850862047
-9.74763636363629,0.2540740959950613
-9.746848484848412,0.25455413611188266
-9.746060606060533,0.2550326360789201
-9.745272727272654,0.2555095931257967
-9.744484848484776,0.25598500449193706
-9.743696969696897,0.2564588674265822
-9.742909090909018,0.2569311791888036
-9.74212121212114,0.2574019370475178
-9.74133333333326,0.2578711382815003
-9.740545454545382,0.25833878017940015
-9.739757575757503,0.2588048600397536
-9.738969696969624,0.2592693751709985
-9.738181818181745,0.2597323228914881
-9.737393939393867,0.26019370052950513
-9.736606060605988,0.26065350542327537
-9.735818181818109,0.2611117349209817
-9.73503030303023,0.2615683863807778
-9.734242424242352,0.2620234571708015
-9.733454545454473,0.2624769446691888
-9.732666666666594,0.26292884626408713
-9.731878787878715,0.2633791593536688
-9.731090909090836,0.26382788134614454
-9.730303030302958,0.2642750096597767
-9.729515151515079,0.2647205417228925
-9.7287272727272,0.26516447497389734
-9.727939393939321,0.26560680686128785
-9.727151515151442,0.26604753484366495
-9.726363636363564,0.26648665638974683
-9.725575757575685,0.26692416897838195
-9.724787878787806,0.26736007009856183
-9.723999999999927,0.2677943572494339
-9.723212121212049,0.26822702794031417
-9.72242424242417,0.2686580796907
-9.721636363636291,0.26908751003028253
-9.720848484848412,0.26951531649895943
-9.720060606060533,0.2699414966468472
-9.719272727272655,0.27036604803429354
-9.718484848484776,0.2707889682318899
-9.717696969696897,0.27121025482048355
-9.716909090909018,0.27162990539118986
-9.71612121212114,0.2720479175454043
-9.71533333333326,0.2724642888948148
-9.714545454545382,0.2728790170614134
-9.713757575757503,0.27329209967750845
-9.712969696969624,0.2737035343857364
-9.712181818181746,0.27411331883907347
-9.711393939393867,0.2745214507008476
-9.710606060605988,0.2749279276447499
-9.70981818181811,0.27533274735484636
-9.70903030303023,0.27573590752558946
-9.708242424242352,0.2761374058618295
-9.707454545454473,0.276537240078826
-9.706666666666594,0.2769354079022591
-9.705878787878715,0.27733190706824085
-9.705090909090837,0.27772673532332626
-9.704303030302958,0.2781198904245245
-9.703515151515079,0.2785113701393101
-9.7027272727272,0.2789011722456337
-9.701939393939321,0.2792892945319332
-9.701151515151443,0.27967573479714436
-9.700363636363564,0.2800604908507119
-9.699575757575685,0.28044356051259994
-9.698787878787806,0.28082494161330285
-9.697999999999928,0.28120463199385576
-9.697212121212049,0.28158262950584506
-9.69642424242417,0.28195893201141886
-9.695636363636291,0.2823335373832975
-9.694848484848412,0.2827064435047836
-9.694060606060534,0.28307764826977255
-9.693272727272655,0.2834471495827627
-9.692484848484776,0.28381494535886514
-9.691696969696897,0.28418103352381424
-9.690909090909019,0.2845454120139772
-9.69012121212114,0.2849080787763642
-9.689333333333261,0.28526903176863816
-9.688545454545382,0.2856282689591245
-9.687757575757503,0.2859857883268209
-9.686969696969625,0.2863415878614069
-9.686181818181746,0.2866956655632534
-9.685393939393867,0.2870480194434323
-9.684606060605988,0.2873986475237259
-9.68381818181811,0.28774754783663614
-9.68303030303023,0.288094718425394
-9.682242424242352,0.28844015734396883
-9.681454545454473,0.2887838626570772
-9.680666666666594,0.2891258324401922
-9.679878787878716,0.28946606477955256
-9.679090909090837,0.2898045577721714
-9.678303030302958,0.2901413095258452
-9.67751515151508,0.2904763181591627
-9.6767272727272,0.29080958180151334
-9.675939393939322,0.2911410985930964
-9.675151515151443,0.29147086668492916
-9.674363636363564,0.2917988842388558
-9.673575757575685,0.2921251494275557
-9.672787878787807,0.2924496604345518
-9.671999999999928,0.292772415454219
-9.671212121212049,0.29309341269179257
-9.67042424242417,0.29341265036337605
-9.669636363636291,0.29373012669594956
-9.668848484848413,0.2940458399273779
-9.668060606060534,0.29435978830641846
-9.667272727272655,0.29467197009272916
-9.666484848484776,0.2949823835568763
-9.665696969696898,0.29529102698034226
-9.664909090909019,0.29559789865553354
-9.66412121212114,0.29590299688578797
-9.663333333333261,0.29620631998538255
-9.662545454545382,0.29650786627954095
-9.661757575757504,0.2968076341044409
-9.660969696969625,0.2971056218072215
-9.660181818181746,0.2974018277459906
-9.659393939393867,0.29769625028983215
-9.658606060605988,0.2979888878188131
-9.65781818181811,0.2982797387239907
-9.657030303030231,0.2985688014074195
-9.656242424242352,0.2988560742821581
-9.655454545454473,0.29914155577227647
-9.654666666666595,0.29942524431286227
-9.653878787878716,0.299707138350028
-9.653090909090837,0.2999872363409174
-9.652303030302958,0.30026553675371226
-9.65151515151508,0.30054203806763885
-9.6507272727272,0.3008167387729745
-9.649939393939322,0.3010896373710538
-9.649151515151443,0.30136073237427524
-9.648363636363564,0.30163002230610714
-9.647575757575686,0.3018975057010941
-9.646787878787807,0.30216318110486295
-9.645999999999928,0.3024270470741291
-9.64521212121205,0.30268910217670214
-9.64442424242417,0.302949344991492
-9.643636363636292,0.3032077741085148
-9.642848484848413,0.3034643881288985
-9.642060606060534,0.30371918566488865
-9.641272727272655,0.30397216533985427
-9.640484848484776,0.3042233257882931
-9.639696969696898,0.3044726656558372
-9.638909090909019,0.3047201835992585
-9.63812121212114,0.3049658782864741
-9.637333333333261,0.3052097483965514
-9.636545454545383,0.30545179261971367
-9.635757575757504,0.3056920096573449
-9.634969696969625,0.305930398221995
-9.634181818181746,0.30616695703738495
-9.633393939393867,0.3064016848384114
-9.632606060605989,0.306634580371152
-9.63181818181811,0.30686564239286984
-9.631030303030231,0.30709486967201843
-9.630242424242352,0.3073222609882462
-9.629454545454474,0.3075478151324013
-9.628666666666595,0.3077715309065359
-9.627878787878716,0.3079934071239108
-9.627090909090837,0.30821344260899985
-9.626303030302958,0.30843163619749414
-9.62551515151508,0.30864798673630645
-9.6247272727272,0.3088624930835752
-9.623939393939322,0.3090751541086688
-9.623151515151443,0.30928596869218955
-9.622363636363565,0.30949493572597764
-9.621575757575686,0.30970205411311513
-9.620787878787807,0.3099073227679297
-9.619999999999928,0.3101107406159985
-9.61921212121205,0.3103123065941519
-9.61842424242417,0.31051201965047676
-9.617636363636292,0.3107098787443206
-9.616848484848413,0.3109058828462946
-9.616060606060534,0.3111000309382772
-9.615272727272655,0.3112923220134175
-9.614484848484777,0.31148275507613843
-9.613696969696898,0.31167132914214013
-9.61290909090902,0.3118580432384029
-9.61212121212114,0.3120428964031904
-9.611333333333262,0.31222588768605264
-9.610545454545383,0.31240701614782895
-9.609757575757504,0.3125862808606508
-9.608969696969625,0.3127636809079447
-9.608181818181746,0.3129392153844347
-9.607393939393868,0.3131128833961453
-9.606606060605989,0.31328468406040394
-9.60581818181811,0.3134546165058435
-9.605030303030231,0.3136226798724049
-9.604242424242353,0.3137888733113392
-9.603454545454474,0.3139531959852103
-9.602666666666595,0.31411564706789685
-9.601878787878716,0.3142762257445946
-9.601090909090837,0.3144349312118184
-9.600303030302959,0.3145917626774046
-9.59951515151508,0.31474671936051235
-9.598727272727201,0.31489980049162614
-9.597939393939322,0.31505100531255736
-9.597151515151443,0.315200333076446
-9.596363636363565,0.31534778304776256
-9.595575757575686,0.3154933545023094
-9.594787878787807,0.31563704672722265
-9.593999999999928,0.31577885902097336
-9.59321212121205,0.31591879069336914
-9.59242424242417,0.31605684106555537
-9.591636363636292,0.3161930094700166
-9.590848484848413,0.31632729525057773
-9.590060606060534,0.3164596977624051
-9.589272727272656,0.3165902163720076
-9.588484848484777,0.31671885045723774
-9.587696969696898,0.31684559940729246
-9.58690909090902,0.3169704626227141
-9.58612121212114,0.3170934395153912
-9.585333333333262,0.3172145295085592
-9.584545454545383,0.3173337320368011
-9.583757575757504,0.31745104654604805
-9.582969696969625,0.31756647249357994
-9.582181818181747,0.31768000934802576
-9.581393939393868,0.3177916565893641
-9.580606060605989,0.31790141370892333
-9.57981818181811,0.318009280209382
-9.579030303030232,0.318115255604769
-9.578242424242353,0.3182193394204635
-9.577454545454474,0.31832153119319523
-9.576666666666595,0.3184218304710444
-9.575878787878716,0.3185202368134415
-9.575090909090838,0.31861674979116716
-9.574303030302959,0.31871136898635216
-9.57351515151508,0.3188040939924768
-9.572727272727201,0.3188949244143707
-9.571939393939322,0.31898385986821237
-9.571151515151444,0.3190708999815288
-9.570363636363565,0.3191560443931947
-9.569575757575686,0.319239292753432
-9.568787878787807,0.319320644723809
-9.567999999999929,0.3194000999772399
-9.56721212121205,0.3194776581979835
-9.566424242424171,0.31955331908164286
-9.565636363636292,0.31962708233516374
-9.564848484848413,0.319698947676834
-9.564060606060535,0.3197689148362823
-9.563272727272656,0.3198369835544768
-9.562484848484777,0.31990315358372434
-9.561696969696898,0.3199674246876686
-9.56090909090902,0.32002979664128905
-9.56012121212114,0.32009026923089945
-9.559333333333262,0.3201488422541462
-9.558545454545383,0.3202055155200068
-9.557757575757504,0.32026028884878843
-9.556969696969626,0.3203131620721259
-9.556181818181747,0.32036413503298006
-9.555393939393868,0.3204132075856358
-9.55460606060599,0.3204603795957003
-9.55381818181811,0.32050565094010086
-9.553030303030232,0.3205490215070831
-9.552242424242353,0.3205904911962084
-9.551454545454474,0.32063005991835225
-9.550666666666595,0.3206677275957015
-9.549878787878717,0.3207034941617523
-9.549090909090838,0.3207373595613078
-9.548303030302959,0.32076932375047523
-9.54751515151508,0.32079938669666397
-9.546727272727201,0.32082754837858246
-9.545939393939323,0.3208538087862359
-9.545151515151444,0.3208781679209231
-9.544363636363565,0.32090062579523426
-9.543575757575686,0.3209211824330476
-9.542787878787808,0.3209398378695267
-9.541999999999929,0.3209565921511172
-9.54121212121205,0.3209714453355442
-9.540424242424171,0.32098439749180885
-9.539636363636292,0.320995448700185
-9.538848484848414,0.3210045990522163
-9.538060606060535,0.3210118486507126
-9.537272727272656,0.3210171976097467
-9.536484848484777,0.3210206460546507
-9.535696969696899,0.32102219412201277
-9.53490909090902,0.32102184195967326
-9.534121212121141,0.3210195897267211
-9.533333333333262,0.32101543759349027
-9.532545454545383,0.32100938574155574
-9.531757575757505,0.3210014343637298
-9.530969696969626,0.32099158366405806
-9.530181818181747,0.32097983385781537
-9.529393939393868,0.3209661851715019
-9.52860606060599,0.3209506378428389
-9.52781818181811,0.32093319212076465
-9.527030303030232,0.32091384826543007
-9.526242424242353,0.32089260654819446
-9.525454545454474,0.3208694672516211
-9.524666666666596,0.3208444306694727
-9.523878787878717,0.3208174971067071
-9.523090909090838,0.32078866687947244
-9.52230303030296,0.3207579403151027
-9.52151515151508,0.32072531775211277
-9.520727272727202,0.32069079954019397
-9.519939393939323,0.3206543860402089
-9.519151515151444,0.3206160776241867
-9.518363636363565,0.32057587467531806
-9.517575757575687,0.32053377758795004
-9.516787878787808,0.32048978676758116
-9.515999999999929,0.32044390263085604
-9.51521212121205,0.32039612560556036
-9.514424242424171,0.3203464561306153
-9.513636363636293,0.3202948946560724
-9.512848484848414,0.3202414416431081
-9.512060606060535,0.32018609756401795
-9.511272727272656,0.32012886290221154
-9.510484848484777,0.32006973815220646
-9.509696969696899,0.3200087238196228
-9.50890909090902,0.3199458204211773
-9.508121212121141,0.3198810284846776
-9.507333333333262,0.3198143485490163
-9.506545454545384,0.3197457811641651
-9.505757575757505,0.31967532689116857
-9.504969696969626,0.3196029863021384
-9.504181818181747,0.319528759980247
-9.503393939393868,0.3194526485197213
-9.50260606060599,0.3193746525258367
-9.50181818181811,0.31929477261491035
-9.501030303030232,0.3192130094142952
-9.500242424242353,0.31912936356237315
-9.499454545454475,0.3190438357085488
-9.498666666666596,0.31895642651324263
-9.497878787878717,0.3188671366478846
-9.497090909090838,0.31877596679490716
-9.49630303030296,0.31868291764773865
-9.49551515151508,0.3185879899107964
-9.494727272727202,0.3184911842994798
-9.493939393939323,0.31839250154016335
-9.493151515151444,0.31829194237018965
-9.492363636363566,0.31818950753786224
-9.491575757575687,0.3180851978024385
-9.490787878787808,0.31797901393412237
-9.48999999999993,0.3178709567140571
-9.48921212121205,0.31776102693431785
-9.488424242424172,0.31764922539790436
-9.487636363636293,0.31753555291873337
-9.486848484848414,0.3174200103216312
-9.486060606060535,0.317302598442326
-9.485272727272656,0.3171833181274402
-9.484484848484778,0.31706217023448285
-9.483696969696899,0.31693915563184155
-9.48290909090902,0.31681427519877486
-9.482121212121141,0.3166875298254043
-9.481333333333263,0.3165589204127064
-9.480545454545384,0.3164284478725045
-9.479757575757505,0.31629611312746103
-9.478969696969626,0.3161619171110689
-9.478181818181747,0.3160258607676435
-9.477393939393869,0.3158879450523145
-9.47660606060599,0.3157481709310172
-9.475818181818111,0.31560653938048455
-9.475030303030232,0.3154630513882382
-9.474242424242354,0.3153177079525804
-9.473454545454475,0.31517051008258506
-9.472666666666596,0.3150214587980893
-9.471878787878717,0.3148705551296847
-9.471090909090838,0.3147178001187085
-9.47030303030296,0.31456319481723466
-9.46951515151508,0.31440674028806515
-9.468727272727202,0.3142484376047209
-9.467939393939323,0.31408828785143267
-9.467151515151444,0.3139262921231322
-9.466363636363566,0.31376245152544285
-9.465575757575687,0.31359676717467044
-9.464787878787808,0.3134292401977941
-9.46399999999993,0.3132598717324568
-9.46321212121205,0.31308866292695603
-9.462424242424172,0.3129156149402344
-9.461636363636293,0.31274072894187005
-9.460848484848414,0.31256400611206714
-9.460060606060535,0.3123854476416461
-9.459272727272657,0.3122050547320342
-9.458484848484778,0.31202282859525543
-9.457696969696899,0.31183877045392105
-9.45690909090902,0.31165288154121956
-9.456121212121142,0.3114651631009068
-9.455333333333263,0.3112756163872958
-9.454545454545384,0.31108424266524703
-9.453757575757505,0.31089104321015815
-9.452969696969626,0.31069601930795376
-9.452181818181748,0.31049917225507534
-9.451393939393869,0.3103005033584708
-9.45060606060599,0.31010001393558434
-9.449818181818111,0.30989770531434574
-9.449030303030233,0.3096935788331603
-9.448242424242354,0.3094876358408979
-9.447454545454475,0.3092798776968828
-9.446666666666596,0.3090703057708828
-9.445878787878717,0.30885892144309846
-9.445090909090839,0.3086457261041526
-9.44430303030296,0.3084307211550793
-9.443515151515081,0.3082139080073131
-9.442727272727202,0.30799528808267795
-9.441939393939323,0.3077748628133765
-9.441151515151445,0.30755263364197877
-9.440363636363566,0.3073286020214111
-9.439575757575687,0.30710276941494513
-9.438787878787808,0.30687513729618654
-9.43799999999993,0.3066457071490636
-9.43721212121205,0.306414480467816
-9.436424242424172,0.30618145875698355
-9.435636363636293,0.30594664353139445
-9.434848484848414,0.30571003631615395
-9.434060606060536,0.30547163864663285
-9.433272727272657,0.30523145206845576
-9.432484848484778,0.3049894781374895
-9.4316969696969,0.3047457184198313
-9.43090909090902,0.304500174491797
-9.430121212121142,0.30425284793990937
-9.429333333333263,0.3040037403608859
-9.428545454545384,0.3037528533616271
-9.427757575757505,0.30350018855920446
-9.426969696969627,0.3032457475808482
-9.426181818181748,0.30298953206393536
-9.425393939393869,0.3027315436559774
-9.42460606060599,0.30247178401460806
-9.423818181818111,0.3022102548075712
-9.423030303030233,0.30194695771270813
-9.422242424242354,0.3016818944179455
-9.421454545454475,0.3014150666212827
-9.420666666666596,0.30114647603077926
-9.419878787878718,0.3008761243645425
-9.419090909090839,0.30060401335071457
-9.41830303030296,0.3003301447274601
-9.417515151515081,0.3000545202429533
-9.416727272727202,0.29977714165536506
-9.415939393939324,0.2994980107328503
-9.415151515151445,0.299217129253535
-9.414363636363566,0.29893449900550306
-9.413575757575687,0.2986501217867835
-9.412787878787809,0.29836399940533737
-9.41199999999993,0.29807613367904445
-9.411212121212051,0.2977865264356903
-9.410424242424172,0.29749517951295285
-9.409636363636293,0.2972020947583891
-9.408848484848415,0.29690727402942196
-9.408060606060536,0.29661071919332666
-9.407272727272657,0.29631243212721736
-9.406484848484778,0.29601241471803375
-9.4056969696969,0.29571066886252734
-9.40490909090902,0.29540719646724783
-9.404121212121142,0.29510199944852966
-9.403333333333263,0.29479507973247804
-9.402545454545384,0.2944864392549553
-9.401757575757506,0.29417607996156714
-9.400969696969627,0.2938640038076485
-9.400181818181748,0.2935502127582499
-9.39939393939387,0.29323470878812324
-9.39860606060599,0.292917493881708
-9.397818181818112,0.2925985700331169
-9.397030303030233,0.2922779392461219
-9.396242424242354,0.29195560353413996
-9.395454545454475,0.29163156492021886
-9.394666666666597,0.2913058254370227
-9.393878787878718,0.2909783871268179
-9.393090909090839,0.2906492520414584
-9.39230303030296,0.2903184222423715
-9.391515151515081,0.2899858998005431
-9.390727272727203,0.2896516867965035
-9.389939393939324,0.2893157853203124
-9.389151515151445,0.28897819747154435
-9.388363636363566,0.2886389253592743
-9.387575757575688,0.2882979711020625
